mention_id,platform,source_name,Brand social media link,text,brand_name,language,sentiment,topic,relevance_score,engagement,product_mentioned,product_id
mention_00371,Twitter,user_5247,https://twitter.com/user_5247/status/6012067717,Just tried Eva cream and OMG my skin is glowing! ✨,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 83, 'retweets': 63, 'replies': 22}",Eva Makeup Remover,EVA-0067
mention_00987,Facebook,user_1732,https://facebook.com/posts/537859,مين عندها فكرة عن اسعار ايفا في السعودية؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 0, 'comments': 15, 'shares': 17}",إيفا Whitening Cream,EVA-0009
mention_01219,Facebook,user_9741,https://facebook.com/posts/349788,تحذير! مزيل ايفا عمل حساسية شديدة,Eva Cosmetics,ar,negative,skin_reaction,1.0,"{'likes': 141, 'comments': 15, 'shares': 5}",إيفا Lavender Mist,EVA-0006
mention_00597,Instagram,user_2311,https://instagram.com/p/320800,جربت كريم ايفا النهاردة والله تحفة 😍,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 138, 'comments': 93}",إيفا Body Lotion Shea Butter,EVA-0033
mention_00472,Noon,user_2229,https://noon.com/product/EVA-0066/review/mention_00472,Love the smell and texture,Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 5},Eva Peel-Off Mask,EVA-0066
mention_00241,Facebook,user_4396,https://facebook.com/posts/823769,Been loyal to Eva for 5 years now!,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 142, 'comments': 38, 'shares': 7}",Eva Hand Cream,EVA-0037
mention_00276,Jumia,user_9120,https://jumia.com/product/EVA-0055/review/mention_00276,Love the smell and texture,Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 40},Eva Honey Soap,EVA-0055
mention_00064,Amazon,user_1444,https://amazon.com/product/EVA-0051/review/mention_00064,Doesn't moisturize enough,Eva Cosmetics,en,negative,moisturizing,0.7,{'helpful_votes': 34},Eva Sport Active,EVA-0051
mention_00304,Facebook,user_8075,https://facebook.com/posts/294760,PSA: Eva is having a sale! 50% off,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 125, 'comments': 29, 'shares': 11}",Eva 48H Protection,EVA-0049
mention_00272,Noon,user_7590,https://noon.com/product/EVA-0006/review/mention_00272,"Great product, smells amazing and lasts long",Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 15},Eva Lavender Mist,EVA-0006
mention_01129,Twitter,user_3275,https://twitter.com/user_3275/status/9700231170,Eva lotion smell is amazing but doesnt last,Eva Cosmetics,en,positive,smell_fragrance,1.0,"{'likes': 412, 'retweets': 12, 'replies': 0}",Eva Natural Soap Olive Oil,EVA-0052
mention_00756,Facebook,user_8554,https://facebook.com/posts/910707,تحذير! مزيل ايفا عمل حساسية شديدة,Eva Cosmetics,ar,negative,skin_reaction,1.0,"{'likes': 25, 'comments': 32, 'shares': 20}",إيفا Sport Active,EVA-0051
mention_00788,Twitter,user_1706,https://twitter.com/user_1706/status/9821981414,ايفا ولا نيفيا احسن؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 350, 'retweets': 60, 'replies': 31}",إيفا Argan Oil Shampoo,EVA-0021
mention_00031,Twitter,user_9288,https://twitter.com/user_9288/status/2139027119,مالوش اي اثر,Eva Cosmetics,ar,negative,general_mention,0.7,"{'likes': 288, 'retweets': 12, 'replies': 4}",إيفا Hair Oil,EVA-0028
mention_00846,Facebook,user_7837,https://facebook.com/posts/582860,Does anyone know if Eva ships internationally?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 157, 'comments': 67, 'shares': 27}",Eva SPF 30 Sunscreen,EVA-0015
mention_01162,Twitter,user_6149,https://twitter.com/user_6149/status/1528475568,مالوش اي اثر,Eva Cosmetics,ar,negative,general_mention,0.7,"{'likes': 355, 'retweets': 23, 'replies': 0}",إيفا Rose Soap,EVA-0058
mention_00362,Facebook,user_4921,https://facebook.com/posts/618927,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 48, 'comments': 50, 'shares': 9}",إيفا Citrus Fresh,EVA-0007
mention_01189,Facebook,user_5994,https://facebook.com/posts/774206,السلام عليكم يا بنات، حابة اسألكم عن كريم ايفا المبيض. حد جربه قبل كده؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 188, 'comments': 80, 'shares': 18}",إيفا Hair Oil,EVA-0028
mention_00652,Instagram,user_3773,https://instagram.com/p/466704,شكرا ايفا على المنتجات الحلوة دي ❤️,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 618, 'comments': 83}",إيفا Body Scrub,EVA-0040
mention_00600,Amazon,user_1468,https://amazon.com/product/EVA-0022/review/mention_00600,Love the smell and texture,Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 33},Eva Keratin Shampoo,EVA-0022
mention_00452,Instagram,user_7889,https://instagram.com/p/926372,Where can I buy Eva products in Dubai?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 373, 'comments': 28}",Eva Body Scrub,EVA-0040
mention_01373,Jumia,user_2753,https://jumia.com/product/EVA-0035/review/mention_01373,منتج ممتاز بستخدمه دايما,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 5},إيفا Body Lotion Vitamin E,EVA-0035
mention_00298,Instagram,user_1697,https://instagram.com/p/340927,Eva lotion smell is amazing but doesnt last,Eva Cosmetics,en,positive,smell_fragrance,1.0,"{'likes': 589, 'comments': 12}",Eva Cosmetics,
mention_00925,Twitter,user_9335,https://twitter.com/user_9335/status/8827886095,مين جرب شامبو ايفا؟ عايزة رأيكم,Eva Cosmetics,ar,neutral,hair_care,1.0,"{'likes': 104, 'retweets': 36, 'replies': 11}",إيفا Keratin Shampoo,EVA-0022
mention_00738,Jumia,user_7959,https://jumia.com/product/EVA-0024/review/mention_00738,Smell is nice but doesn't last,Eva Cosmetics,en,negative,smell_fragrance,0.7,{'helpful_votes': 22},Eva Volume Shampoo,EVA-0024
mention_01066,Instagram,user_3518,https://instagram.com/p/446292,بيطري الشعر,Eva Cosmetics,ar,neutral,hair_care,0.7,"{'likes': 814, 'comments': 4}",إيفا Acne Treatment,EVA-0018
mention_01035,Twitter,user_3369,https://twitter.com/user_3369/status/1246177424,مالوش اي اثر,Eva Cosmetics,ar,negative,general_mention,0.7,"{'likes': 175, 'retweets': 37, 'replies': 23}",إيفا Makeup Remover,EVA-0067
mention_00290,Instagram,user_9584,https://instagram.com/p/135466,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,"{'likes': 569, 'comments': 62}",إيفا Berry Bliss,EVA-0008
mention_01225,Facebook,user_3550,https://facebook.com/posts/567723,للأمانة منتجات ايفا ممتازة بس غالية شوية,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 148, 'comments': 80, 'shares': 25}",إيفا Sport Active,EVA-0051
mention_00553,Twitter,user_2577,https://twitter.com/user_2577/status/6056989774,ريحة بودي سبلاش ايفا جامدة بس مش دايمة,Eva Cosmetics,ar,positive,smell_fragrance,1.0,"{'likes': 267, 'retweets': 64, 'replies': 43}",إيفا Hydrating Gel,EVA-0020
mention_00819,Instagram,user_5673,https://instagram.com/p/291134,بستخدم لوشن ايفا من سنين وبشرتي بقت احسن,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 643, 'comments': 20}",Eva Cosmetics,
mention_01171,Instagram,user_7876,https://instagram.com/p/961476,خفيف جدا ولا له اي اثر,Eva Cosmetics,ar,neutral,general_mention,0.7,"{'likes': 850, 'comments': 65}",إيفا Argan Oil Shampoo,EVA-0021
mention_01282,Twitter,user_2861,https://twitter.com/user_2861/status/8189540372,ممتاز,Eva Cosmetics,ar,positive,general_mention,0.7,"{'likes': 478, 'retweets': 18, 'replies': 31}",إيفا Exfoliating Cream,EVA-0041
mention_01005,Twitter,user_5477,https://twitter.com/user_5477/status/7862789747,Thank you @evacosmetics for amazing products! 💕,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 334, 'retweets': 21, 'replies': 0}",Eva Toner,EVA-0062
mention_00554,Noon,user_2526,https://noon.com/product/EVA-0016/review/mention_00554,خلاني البشرة تحسس,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 32},إيفا Face Moisturizer,EVA-0016
mention_00571,Jumia,user_5530,https://jumia.com/product/EVA-0045/review/mention_00571,خلاني البشرة تحسس,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 37},إيفا Roll-On Floral,EVA-0045
mention_01133,Noon,user_2645,https://noon.com/product/EVA-0061/review/mention_01133,"No effect at all, very light",Eva Cosmetics,en,neutral,general_mention,0.7,{'helpful_votes': 27},Eva Micellar Water,EVA-0061
mention_01006,Instagram,user_3644,https://instagram.com/p/875089,Eva deodorant caused rash on my skin,Eva Cosmetics,en,negative,skin_reaction,1.0,"{'likes': 609, 'comments': 65}",Eva Lavender Mist,EVA-0006
mention_01375,Noon,user_3361,https://noon.com/product/EVA-0067/review/mention_01375,"Great product, smells amazing and lasts long",Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 44},Eva Makeup Remover,EVA-0067
mention_00615,Facebook,user_9538,https://facebook.com/posts/798359,مين عندها فكرة عن اسعار ايفا في السعودية؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 63, 'comments': 4, 'shares': 6}",إيفا Vitamin C Cream,EVA-0013
mention_01376,Jumia,user_5929,https://jumia.com/product/EVA-0020/review/mention_01376,Caused skin irritation,Eva Cosmetics,en,negative,skin_reaction,0.7,{'helpful_votes': 8},Eva Hydrating Gel,EVA-0020
mention_00529,Instagram,user_6182,https://instagram.com/p/549112,Thank you @evacosmetics for amazing products! 💕,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 720, 'comments': 74}",Eva Roll-On Whitening,EVA-0047
mention_00850,Facebook,user_1709,https://facebook.com/posts/169465,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 151, 'comments': 7, 'shares': 15}",إيفا Body Lotion Shea Butter,EVA-0033
mention_00967,Amazon,user_2140,https://amazon.com/product/EVA-0067/review/mention_00967,منتج ممتاز بستخدمه دايما,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 45},إيفا Makeup Remover,EVA-0067
mention_00359,Instagram,user_3293,https://instagram.com/p/888996,Excellent product,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 890, 'comments': 27}",Eva Vitamin C Cream,EVA-0013
mention_01097,Facebook,user_6060,https://facebook.com/posts/347879,السلام عليكم يا بنات، حابة اسألكم عن كريم ايفا المبيض. حد جربه قبل كده؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 59, 'comments': 2, 'shares': 19}",إيفا Face Moisturizer,EVA-0016
mention_00323,Instagram,user_4621,https://instagram.com/p/567432,للأسف منتجات ايفا مش زي زمان,Eva Cosmetics,ar,negative,general_mention,1.0,"{'likes': 274, 'comments': 28}",إيفا Makeup Remover,EVA-0067
mention_00059,Twitter,user_2052,https://twitter.com/user_2052/status/7076811348,ايفا غالية شوية بس تستاهل,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 196, 'retweets': 88, 'replies': 9}",إيفا Hair Oil,EVA-0028
mention_00595,Facebook,user_2168,https://facebook.com/posts/182954,للأمانة منتجات ايفا ممتازة بس غالية شوية,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 42, 'comments': 43, 'shares': 13}",إيفا Natural Soap Olive Oil,EVA-0052
mention_00671,Instagram,user_5485,https://instagram.com/p/259338,Eva sale happening now! 50% off,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 994, 'comments': 52}",Eva Glycerin Soap,EVA-0057
mention_00644,Twitter,user_1612,https://twitter.com/user_1612/status/7770086931,رائحة جميلة ولكن لايوجد ثبات,Eva Cosmetics,ar,negative,smell_fragrance,0.7,"{'likes': 359, 'retweets': 73, 'replies': 6}",إيفا Body Oil,EVA-0039
mention_00024,Instagram,user_3697,https://instagram.com/p/497382,ريحة بودي سبلاش ايفا جامدة بس مش دايمة,Eva Cosmetics,ar,positive,smell_fragrance,1.0,"{'likes': 895, 'comments': 51}",إيفا Berry Bliss,EVA-0008
mention_00108,Facebook,user_7246,https://facebook.com/posts/504832,للأمانة منتجات ايفا ممتازة بس غالية شوية,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 198, 'comments': 52, 'shares': 1}",إيفا Micellar Water,EVA-0061
mention_01334,Jumia,user_2278,https://jumia.com/product/EVA-0027/review/mention_01334,Good value for money,Eva Cosmetics,en,positive,price_value,0.7,{'helpful_votes': 42},Eva Hair Mask,EVA-0027
mention_00705,Facebook,user_9143,https://facebook.com/posts/349185,Been loyal to Eva for 5 years now!,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 181, 'comments': 4, 'shares': 8}",Eva Day Cream,EVA-0012
mention_00482,Twitter,user_6253,https://twitter.com/user_6253/status/6329589780,تحفة,Eva Cosmetics,ar,positive,general_mention,0.7,"{'likes': 436, 'retweets': 63, 'replies': 10}",إيفا Face Scrub,EVA-0063
mention_00635,Jumia,user_2728,https://jumia.com/product/EVA-0054/review/mention_00635,Doesn't moisturize enough,Eva Cosmetics,en,negative,moisturizing,0.7,{'helpful_votes': 40},Eva Milk Soap,EVA-0054
mention_00310,Facebook,user_3778,https://facebook.com/posts/818605,السلام عليكم يا بنات، حابة اسألكم عن كريم ايفا المبيض. حد جربه قبل كده؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 185, 'comments': 71, 'shares': 28}",إيفا Makeup Remover,EVA-0067
mention_01062,Amazon,user_8559,https://amazon.com/product/EVA-0060/review/mention_01062,غالي على جودته,Eva Cosmetics,ar,positive,price_value,0.7,{'helpful_votes': 50},إيفا Facial Cleanser,EVA-0060
mention_01158,Jumia,user_5484,https://jumia.com/product/EVA-0062/review/mention_01158,غالي على جودته,Eva Cosmetics,ar,positive,price_value,0.7,{'helpful_votes': 36},إيفا Toner,EVA-0062
mention_00494,Twitter,user_7859,https://twitter.com/user_7859/status/4274374218,مالوش اي اثر,Eva Cosmetics,ar,negative,general_mention,0.7,"{'likes': 310, 'retweets': 41, 'replies': 32}",إيفا Sensitive Skin,EVA-0050
mention_00938,Jumia,user_5921,https://jumia.com/product/EVA-0062/review/mention_00938,ثبات ضعيف جدا,Eva Cosmetics,ar,neutral,longevity,0.7,{'helpful_votes': 27},إيفا Toner,EVA-0062
mention_00820,Twitter,user_3072,https://twitter.com/user_3072/status/7188569596,"Eva or Garnier, which is better?",Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 82, 'retweets': 30, 'replies': 7}",Eva Exfoliating Cream,EVA-0041
mention_00719,Amazon,user_8709,https://amazon.com/product/EVA-0060/review/mention_00719,سعره مناسب وجودته عالية,Eva Cosmetics,ar,neutral,price_value,0.7,{'helpful_votes': 43},إيفا Facial Cleanser,EVA-0060
mention_00845,Instagram,user_3532,https://instagram.com/p/627835,Eva sale happening now! 50% off,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 358, 'comments': 20}",Eva Hair Oil,EVA-0028
mention_00351,Instagram,user_6631,https://instagram.com/p/815707,Eva lotion smell is amazing but doesnt last,Eva Cosmetics,en,positive,smell_fragrance,1.0,"{'likes': 570, 'comments': 73}",Eva Face Scrub,EVA-0063
mention_00909,Twitter,user_1376,https://twitter.com/user_1376/status/3691344010,بستخدم لوشن ايفا من سنين وبشرتي بقت احسن,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 201, 'retweets': 48, 'replies': 36}",إيفا Rose Garden,EVA-0003
mention_00905,Twitter,user_8426,https://twitter.com/user_8426/status/3985904649,Great moisturizing,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 33, 'retweets': 45, 'replies': 26}",Eva Firming Lotion,EVA-0042
mention_00590,Instagram,user_8972,https://instagram.com/p/414608,خفيف جدا ولا له اي اثر,Eva Cosmetics,ar,neutral,general_mention,0.7,"{'likes': 539, 'comments': 68}",إيفا Exfoliating Cream,EVA-0041
mention_01310,Jumia,user_1483,https://jumia.com/product/EVA-0028/review/mention_01310,Good value for money,Eva Cosmetics,en,positive,price_value,0.7,{'helpful_votes': 23},Eva Hair Oil,EVA-0028
mention_00082,Noon,user_4180,https://noon.com/product/EVA-0013/review/mention_00082,Too expensive for the quality,Eva Cosmetics,en,negative,product_quality,0.7,{'helpful_votes': 38},Eva Vitamin C Cream,EVA-0013
mention_01314,Instagram,user_8992,https://instagram.com/p/554527,بيطري الشعر,Eva Cosmetics,ar,neutral,hair_care,0.7,"{'likes': 329, 'comments': 21}",إيفا Hair Mask,EVA-0027
mention_01094,Twitter,user_2668,https://twitter.com/user_2668/status/3444717125,ريحة بودي سبلاش ايفا جامدة بس مش دايمة,Eva Cosmetics,ar,positive,smell_fragrance,1.0,"{'likes': 210, 'retweets': 38, 'replies': 49}",إيفا Clay Mask,EVA-0064
mention_01086,Twitter,user_9721,https://twitter.com/user_9721/status/6223395333,"Eva or Garnier, which is better?",Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 225, 'retweets': 45, 'replies': 11}",Eva Ocean Breeze,EVA-0005
mention_00197,Facebook,user_5687,https://facebook.com/posts/474314,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 121, 'comments': 32, 'shares': 1}",إيفا Argan Conditioner,EVA-0025
mention_00414,Amazon,user_5278,https://amazon.com/product/EVA-0041/review/mention_00414,منتج ممتاز بستخدمه دايما,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 18},إيفا Exfoliating Cream,EVA-0041
mention_00112,Twitter,user_8110,https://twitter.com/user_8110/status/5201928545,ثبات ضعيف جدا,Eva Cosmetics,ar,neutral,longevity,0.7,"{'likes': 471, 'retweets': 36, 'replies': 14}",إيفا Day Cream,EVA-0012
